word,replacedWord
"Yes, you can book appointment for vaccination through Co-WIN portal after logging-in to the Co-WIN Portal through your registered mobile number. The system will show vaccination centres that allow vaccination as per the age of the citizen entered in the registration portal.","ಹೌದು, ಕೋ-ವಿನ್ ಜಾಲತಾಣದಲ್ಲಿ ನಿಮ್ಮ ನೋಂದಾಯಿತ ಮೊಬೈಲ್ ಸಂಖ್ಯೆ ಬಳಸಿ ಲಾಗಿನ್ ಮಾಡುವ ಮೂಲಕ ಲಸಿಕೆ ಪಡೆಯಲು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಪಡೆಯಬಹುದು. ವ್ಯವಸ್ಥೆಯು ಅಧಿಕೃತ ಜಾಲತಾಣದಲ್ಲಿ ನಾಗರೀಕರ ದಾಖಲಾದ ವಯಸ್ಸಿನ ಅನುಗುಣವಾಗಿ ಲಸಿಕಾ ಕೇಂದ್ರಗಳನ್ನು ತೋರಿಸುತ್ತದೆ."
"What are the options if one citizen is aged 45 or above and other is aged 18 or above?","ಓರ್ವ ನಾಗರೀಕ ೪೫ ಅಥವಾ ಹೆಚ್ಚಿನ ವಯಸಾಗಿದ್ದು ಮತ್ತು ಇನ್ನೊಬನು ೧೮ ಅಥವಾ ಹೆಚ್ಚಿನ ವಯಸಾಗಿದ್ದರೆ ಏನು ಮಾಡಬೇಕು?"
"If one citizen is aged 45 or above and other citizen is aged 18 to 44 years and both want to schedule a combined appointment, then only private paid vaccination centres or vaccination centres as per StateÃ¢â‚¬â„¢s policy will be made available. However, it may happen that some hospitals which are catering to people with 45 years or more may not allow the booking of appointments for people with lesser age. In that case you may make bookings one by one.","ಒಂದು ವೇಳೆ ೪೫ ಅಥವಾ ಹೆಚ್ಚಸಿನ ವಯಸ್ಸಿನ ನಾಗರೀಕ ಮತ್ತು ೧೮-೪೫ ವಯಸ್ಸಿನ ನಾಗರೀಕ ಒಟ್ಟಿಗೆ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಬೇಕಾದಲ್ಲಿ, ಕೇವಲ ಖಾಸಗಿ ಲಸಿಕಾ ಕೇಂದ್ರಗಳು ಅಥವಾ ರಾಜ್ಯ ಸರ್ಕಾರಗಳ ರೀತಿನೀತಿಯಂತೆ  ಲಸಿಕಾ ಕೇಂದ್ರಗಳು ಲಭ್ಯಪಡಿಸಲಾಗುತ್ತದೆ . ಆದರೆ ಕೆಲವು ಬಾರಿ ೪೫ ಅಥವಾ ಹೆಚ್ಚಸಿನ ವಯಸ್ಸಿನ ಜನರಿಗೆ ಸೇವೆ ನೀಡುತ್ತಿರುವ ಆಸ್ಪತ್ರೆಗಳು  ಕಡಿಮೆ ವಯಸ್ಸಿನ ಜನರಿಗೆ  ಬುಕ್ಕಿಂಗ್ ಮಾಡಲು ಬಿಡದೆ  ಇರಬಹುದು . ಅಂತಹ ಸಮಯದಲ್ಲಿ  ನೀವು ಒಂದಾದರೊಂದಂತೆ ಪ್ರತ್ಯೇಕವಾಗಿ ಬುಕ್ಕಿಂಗ್ ಮಾಡಿಕೊಳ್ಳಬಹುದು. "
"Can I check the vaccine being administered at each vaccination centre?","ಪ್ರತಿಯೊಂದು ಲಸಿಕಾ ಕೇಂದ್ರಗಳಲ್ಲಿ ಯಾವ ಲಸಿಕೆ ನೀಡಲಾಗುತ್ತಿದೆ ಎಂದು ನಾನು ಪರೀಕ್ಷಿಸಬಹುದೇ?"
"Yes, while scheduling an appointment for vaccination, the system will show vaccination centre names along with the name of the vaccine that will be administered in case of private hospitals. Government hospitals may not show the name of the vaccine.","ಹೌದು. ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸುವ ವೇಳೆಯಲ್ಲಿ, ವ್ಯವಸ್ಥೆಯು ಲಸಿಕಾ ಕೇಂದ್ರದ ಹೆಸರು ಜೊತೆಗೆ ಖಾಸಗಿ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ನೀಡಲಾಗುವ ಲಸಿಕೆಯ ಹೆಸರನ್ನು ತೋರಿಸುತ್ತದೆ. ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಗಳಲ್ಲಿ ಲಸಿಕೆಯ ಹೆಸರು ತೋರದೆ ಇರಬಹುದು. "
"Can I download appointment slip?","ನಾನು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಚೀಟಿಯನ್ನು ಡೌನ್ಲೋಡ್ ಮಾಡಿಕೊಳ್ಳಬಹುದೇ?"
"Yes, the appointment slip can be downloaded after the appointment has been scheduled.","ಹೌದು. ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಮಾಡಿಕೊಂಡ ಮೇಲೆ ಅಪಾಯಿಂಟ್ ಮೆಂಟ್ ಚೀಟಿಯನ್ನು ಡೌನ್ ಲೋಡ್ ಮಾಡಿಕೊಳ್ಳಬಹುದು."
"How can I find the nearest vaccination centre?","ನಾನು ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನು ಹೇಗೆ ಹುಡುಕಬಲ್ಲೆ?"
"You can search in Co-WIN portal (or Aarogya Setu) for the vaccination centre nearest to your location by either searching through PIN code or by choosing the State and the District.","ನಿಮ್ಮ ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನು ಕೋವಿನ್ ಜಾಲತಾಣ ಅಥವಾ ಆರೋಗ್ಯ ಸೇತು ಆಪ್ ನಲ್ಲಿ ಪಿನ್ ಕೋಡ್, ರಾಜ್ಯ ಮತ್ತು ಜಿಲ್ಲಾವಾರು ಹುಡುಕಬಹುದು"
"Can I reschedule my appointment?","ನನ್ನ ನಿಗದಿಯಾದ ಅಪಾಯಿಂಟ್ಮೆಂಟನ್ನು ಬದಲಾಯಿಸಿಕೊಳ್ಳಬಹುದೇ?"
"The appointment can be rescheduled at any time. In case you are not able to go for vaccination on the date of appointment, you can reschedule the appointment by clicking on â€œRescheduleâ€ tab.","ನೀವು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಅನ್ನು ಯಾವಾಗ ಬೇಕಾದರೂ ಮರುನಿಗದಿಪಡಿಸಿಕೊಳ್ಳಬಹುದು. ಅಕಸ್ಮಾತ್ ನೀವು ನಿಮ್ಮ ನಿಗದಿಪಡಿಸಿದ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ದಿನ ಲಸಿಕೆ ತೆಗೆದುಕೊಳ್ಳಲು ಹೋಗಲು ಸಾಧ್ಯವಾಗದಿದ್ದರೆ, ನೀವು ನಿಮ್ಮ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಅನ್ನು ""ಮರುನಿಗದಿಪಡಿಸು"" ಟ್ಯಾಬ್ ಅನ್ನು ಕ್ಲಿಕ್ಕಿಸುವ ಮೂಲಕ ಮರುನಿಗದಿಪಡಿಸಿಕೊಳ್ಳಬಹುದು."
"Do I have an option for cancellation of appointment?","ನಾನು ನಿಗದಿಪಡಿಸಿಕೊಂಡ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ರದ್ದುಗೊಳಿಸಬಹುದೇ?"
"Yes, you can cancel an appointment already scheduled. You can also reschedule the appointment and choose another date or time slot of your convenience.","ಹೌದು, ನೀವು ಈಗಾಗಲೇ  ನಿಗದಿಪಡಿಸಿಕೊಂಡ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ರದ್ದುಗೊಳಿಸಬಹುದು. ಹಾಗೆಯೇ ನಿಮ್ಮ ಅನುಕೂಲಕರವಾದ ಬೇರೊಂದು ದಿನಾಂಕ ಮತ್ತು ವೇಳೆಗೆ  ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಅನ್ನು ಮರುನಿಗದಿಪಡಿಸಿಕೊಳ್ಳಬಹುದು "
"Where will I receive confirmation of date and time of vaccination?","ಲಸಿಕೆ ಪಡೆಯುವ ದಿನಾಂಕ ಮತ್ತು ಸಮಯದ ಖಾತರಿ  ನನಗೆ ಎಲ್ಲಿ ಸಿಗುತ್ತದೆ?"
"Once an appointment is scheduled, you will receive the details of the vaccination centre, date and time slot chosen for appointment in an SMS sent to your registered mobile number. You can also download the appointment slip and print it or keep it on your smart phone.","ಒಂದು ಬಾರಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಯ್ದಿರಿಸಿಡಸಿದ ನಂತರ ನೀವು ಲಸಿಕಾ ಕೇಂದ್ರದ ಹೆಸರು, ದಿನಾಂಕ ಮತ್ತು ನಿಮ್ಮ ಕಾಯ್ದಿರಿಸಿದ ಸಮಯ, ಈ ಎಲ್ಲ ಮಾಹಿತಿ ನಿಮಗೆ ಎಸ್ ಎಂ ಎಸ್  ರೂಪದಲ್ಲಿ ಈಗಾಗಲೇ ದಾಖಲಿಸಿರುವ ನಿಮ್ಮ ಮೊಬೈಲ್ ಸಂಖ್ಯೆಗೆ ಕಳುಹಿಸಲಾಗುತ್ತದೆ. ನೀವು ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಚೀಟಿಯನ್ನು ಕೂಡ ಡೌನ್ಲೋಡ್ ಮಾಡಿ ಮುದ್ರಿಸಿಕೊಳ್ಳಬಹುದು ಅಥವಾ ನಿಮ್ಮ ಸ್ಮಾರ್ಟ್ ಫೋನಿನಲ್ಲಿ ಇಟ್ಟುಕೊಳ್ಳಬಹುದು."
"Can I get vaccination without appointment?","ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಇಲ್ಲದೇ ನಾನು ಲಸಿಕೆ ಪಡೆಯಬಹುದೇ?"
"Citizens aged 45 years and above can schedule appointments online or walk-in to vaccination centres. Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination. However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","೪೫ ಅಥವಾ ಹೆಚ್ಚು ವಯಸ್ಸಿನ ನಾಗರೀಕರು ಒನ್ಲೈನ್ನಲ್ಲಿ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ತೆಗೆದುಕೊಳ್ಳಬಹುದು ಅಥವಾ ನೇರವಾಗಿ ಲಸಿಕಾ ಕೇಂದ್ರಗಳಿಗೆ ಹೋಗಬಹುದು. ಲಸಿಕೆ ಪಡಿಯಲು ೧೮-೪೪ ವಯಸ್ಸಿನ ನಾಗರೀಕರು ಕಡ್ಡಾಯವಾಗಿ ತಮ್ಮನ್ನು ದಾಖಲಿಸಿಕೊಂಡು  ನಂತರ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಿಕೊಳ್ಳಬೇಕು. ಆದರೂ ಎಲ್ಲ ನಾಗರೀಕರು ಯಾವುದೇ ತೊಂದರೆಯಿಲ್ಲದೆ ಲಸಿಕೆ ಪಡೆಯುವ ಸಲುವಾಗಿ ತಮ್ಮನ್ನು ಒನ್ಲೈನ್ನಲ್ಲಿ ದಾಖಲಿಸಿಕೊಂಡು  ನಂತರ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಿಕೊಳ್ಳಬೇಕೆಂದು  ಶಿಫಾರಸು ಮಾಡಲಾಗಿದೆ. "
"Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination","ಲಸಿಕೆ ಪಡಿಯಲು ೧೮-೪೪ ವಯಸ್ಸಿನ ನಾಗರೀಕರು ಕಡ್ಡಾಯವಾಗಿ ತಮ್ಮನ್ನು ದಾಖಲಿಸಿಕೊಂಡು  ನಂತರ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ನಿಗದಿ ಪಡಿಸಿಕೊಳ್ಳಬೇಕು "
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","ಹೇಗಾದರೂ, ಎಲ್ಲ ನಾಗರೀಕರು ಮೊದಲೆಯೇ  ಆನ್ಲೈನ್ ನೋಂದಾವಣೆ ಮಾಡಿಕೊಂಡು ಭೇಟಿ ಸಮಯವನ್ನು ನಿಗದಿಪಡಿಸಿಕೊಂಡು ನಂತರ ಲಸಿಕಾ ಕೇಂದ್ರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇಲ್ಲದೇ ಲಸಿಕೆ ಪಡೆಯುವುದು ಉತ್ತಮ.  "
"Ministry of Health and Family Welfare","ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆ"
"Register/ Sign In yourself","ನೀವೇ ನೋಂದಾಯಿಸಿ/ಲಾಗಿನ್ ಮಾಡಿ"
"Check your nearest vaccination center and slots availability","ನಿಮ್ಮ ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರ ಮತ್ತು ಲಸಿಕೆ ಲಭ್ಯತೆ ಸಮಯಕ್ಕಾಗಿ ಪರಿಶೀಲಿಸಿ "
Search,ಹುಡುಕು
"View full report","ಸಂಪೂರ್ಣ ವರದಿಯನ್ನು ವೀಕ್ಷಿಸಿ"
"How it Works","ಅದು ಹೇಗೆ ಕೆಲಸ ಮಾಡುತ್ತದೆ"
"Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination","ಲಸಿಕೆ ಸ್ಥಳವನ್ನು ಆಯ್ಕೆಮಾಡಿ ಲಸಿಕೆಗಾಗಿ ನಿಮ್ಮ ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನು  ಆಯ್ಕೆ ಮಾಡಿ"
"Confirm your SlotBook your slot to Get Vaccine","ನಿಮ್ಮ ಕಾಯ್ದಿಟ್ಟ ಸಮಯವನ್ನು ಖಚಿತಪಡಿಸಿ ಲಸಿಕೆ ಪಡೆಯಲು ನಿಮ್ಮ ಸಮಯ ಕಾಯ್ದಿರಿಸಿ "
"Any Question? Please follow our Frequently asked questions (FAQ)","ಏನಾದರು ಪ್ರಶ್ನೆ ಇದೆಯೇ ? ದಯೆಮಾಡಿ ನಮ್ಮ ಸಾಮಾನ್ಯವಾಗಿ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳನ್ನು ಗಮನಿಸಿ "
"Know how to book your appointment Dos and Don'ts","ನಿಮ್ಮ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಡಿರಿಸುವುದು ಹೇಗೆ ಎಂದು ತಿಳಿಯಿರಿ ಮಾಡಬೇಕಾದವು ಮತ್ತು ಮಾಡಬಾರದವು "
"Know how to book your appointment","ನಿಮ್ಮ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಡಿರಿಸುವುದು ಹೇಗೆ ಎಂದು ತಿಳಿಯಿರಿ"
"Dos and Don'ts","ಮಾಡಿ ಮತ್ತು ಮಾಡಬೇಡಿ"
"Our Partners","ನಮ್ಮ ಸಹಭಾಗಿಗಳು"
"Co-WIN Support Desk- We're online  Send Transcriptions  End Chat","ಕೋ-ವಿನ್ ಸಹಾಯ ಕೇಂದ್ರ - ನಾವು ಆನ್ಲೈನ್ ಇದ್ದೇವೆ  ನಕಲು ಪ್ರತಿ ಕಳುಹಿಸಿ ಸಂಭಾಷಣೆಯನ್ನು ಮುಗಿಸಿ "
"Co-WIN Support Desk- We're online","ಕೋ-ವಿನ್ ಸಹಾಯ ಕೇಂದ್ರ - ನಾವು ಆನ್ಲೈನ್ ಇದ್ದೇವೆ "
"Send Transcriptions  End Chat","ನಕಲು ಪ್ರತಿ ಕಳುಹಿಸಿ ಸಂಭಾಷಣೆಯನ್ನು ಮುಗಿಸಿ "
"Send Transcriptions  End Chat","ನಕಲು ಪ್ರತಿ ಕಳುಹಿಸಿ ಸಂಭಾಷಣೆಯನ್ನು ಮುಗಿಸಿ "
"Start Chat","ಸಂಭಾಷಣೆ ಶುರು ಮಾಡಿ "
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","ಸೋಮವಾರ , 1:27 PM ಕೋ-ವಿನ್ ಸಹಾಯ ಕೇಂದ್ರಕ್ಕೆ ಸ್ವಾಗತ, 
ನಿಮಗೆ ಸಹಾಯ ಬೇಕಿದ್ದರೆ ಸುಮ್ಮನೆ ಈ ಸಂದೇಶಕ್ಕೆ ಉತ್ತರಿಸಿ, ನಾವು ಆನ್ಲೈನ್ ಇದ್ದೇವೆ ಮತ್ತು ಸಹಾಯ ಮಾಡಲು ಸಿದ್ಧರಿದ್ದೇವೆ. "
"Monday, 1:27 PM","ಸೋಮವಾರ , 1:27 PM"
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","ಕೋ-ವಿನ್ ಸಹಾಯ ಕೇಂದ್ರಕ್ಕೆ ಸ್ವಾಗತ, ನಿಮಗೆ ಸಹಾಯ ಬೇಕಿದ್ದರೆ ಸುಮ್ಮನೆ ಈ ಸಂದೇಶಕ್ಕೆ ಉತ್ತರಿಸಿ, ನಾವು ಆನ್ಲೈನ್ ಇದ್ದೇವೆ ಮತ್ತು ಸಹಾಯ ಮಾಡಲು ಸಿದ್ಧರಿದ್ದೇವೆ. "
"This chat session has ended","ಈ ಸಂಭಾಷಣೆ ವೇಳೆ ಮುಗಿದಿದೆ "
Tot,ಒಟ್ಟು
"Tot Vaccination Doses","ಒಟ್ಟು ಲಸಿಕೆ ಡೋಸುಗಳು "
"Dose-1 Vaccinations","ಮೊದಲ ಡೋಸ್ ಲಸಿಕೆಗಳು "
"Dose-2 Vaccinations","ಎರಡನೇ ಡೋಸ್ ಲಸಿಕೆಗಳು "
"Tot Vaccinated - Male","ಒಟ್ಟು ಲಸಿಕೆ ನೀಡಲಾದ ಗಂಡಸರು "
"Tot Vaccinated - Female","ಒಟ್ಟು ಲಸಿಕೆ ನೀಡಲಾದ ಹೆಂಗಸರು  "
Male,ಗಂಡು
Female,ಹೆಣ್ಣು
"Register using your Mobile no. or Aadhaar no. or any other Identity docs.","ನಿಮ್ಮ ಮೊಬೈಲ್ ಸಂಖ್ಯೆ ಅಥವಾ ಆಧಾರ್ ಸಂಖ್ಯೆ ಅಥವಾ ಇನ್ಯಾವುದಾದರೂ ಗುರುತಿನ ಚೀಟಿ ಬಳಸಿ ನೋಂದಾಯಿಸಿಕೊಳ್ಳಬಹುದು. "
"Select your nearby Vaccine Center for vaccination","ಲಸಿಕೆ ಪಡಿಯಲು ನಿಮ್ಮ ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನು ಆಯ್ಕೆ ಮಾಡಿ "
"Book your slot to Get Vaccine","ಲಸಿಕೆ ಪಡಿಯಲು ನಿಮ್ಮ ವೇಳೆಯನ್ನು ಕಾಯ್ದಿರಿಸಿ "
"Please follow our Frequently asked questions (FAQ)","ದಯಮಾಡಿ ಸಾಮಾನ್ಯವಾಗಿ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳನ್ನು ಗಮನಿಸಿ"
"How it Works","ಅದು ಹೇಗೆ ಕೆಲಸ ಮಾಡುತ್ತದೆ"
"Our Partners","ನಮ್ಮ ಸಹಭಾಗಿಗಳು"
"Check your nearest vaccination center and slots availability","ನಿಮ್ಮ ಹತ್ತಿರದ ಲಸಿಕಾ ಕೇಂದ್ರ ಮತ್ತು ಲಸಿಕೆ ಲಭ್ಯತೆ ಸಮಯಕ್ಕಾಗಿ ಪರಿಶೀಲಿಸಿ "
"Register Yourself","ನಿಮ್ಮನ್ನು ನೋಂದಾಯಿಸಿಕೊಳ್ಳಿ "
"Choose Vaccine Location","ಲಸಿಕೆ ಸ್ಥಳವನ್ನು ಆಯ್ಕೆಮಾಡಿ "
"Confirm your Slot","ನಿಮ್ಮ ಕಾಯ್ದಿಟ್ಟ ಸಮಯವನ್ನು ಖಚಿತಪಡಿಸಿ "
"Any Question?","ಏನಾದರು ಪ್ರಶ್ನೆ ಇದೆಯೇ ?"
"This chat session has ended","ಈ ಸಂಭಾಷಣೆ ವೇಳೆ ಮುಗಿದಿದೆ "
"Ministry of Health and Family Welfare","ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆ"
FAQ,"ಸಾಮಾನ್ಯವಾಗಿ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳು"
Dashboard,"ಮಾಹಿತಿ ಪರದೆ"
"Open APIs","ಮುಕ್ತ APIಗಳು"
"Department Login","ವಿಭಾಗ ಲಾಗಿನ್"
Vaccinator,ಲಸಿಕಾಕಾರ
"Verify Certificate","ಪ್ರಮಾಣಪತ್ರವನ್ನು ಪರಿಶೀಲಿಸಿ"
"Register/ Sign In yourself","ನೀವೇ ನೋಂದಾಯಿಸಿ/ಲಾಗಿನ್ ಮಾಡಿ"
"Register/ Sign In yourself","ನೀವೇ ನೋಂದಾಯಿಸಿ/ಲಾಗಿನ್ ಮಾಡಿ"
"View full report Ã‚Â»","ಸಂಪೂರ್ಣ ವರದಿಯನ್ನು ವೀಕ್ಷಿಸಿ"
"Frequently asked questions (FAQ)","ಸಾಮಾನ್ಯವಾಗಿ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳು"
"Know how to book your appointment","ನಿಮ್ಮ ಅಪಾಯಿಂಟ್ಮೆಂಟ್ ಕಾಡಿರಿಸುವುದು ಹೇಗೆ ಎಂದು ತಿಳಿಯಿರಿ"
"Dos and Don'ts","ಮಾಡಿ ಮತ್ತು ಮಾಡಬೇಡಿ"
"Send Transcriptions","ನಕಲು ಪ್ರತಿ ಕಳುಹಿಸಿ"
"End Chat","ಸಂಭಾಷಣೆಯನ್ನು ಮುಗಿಸಿ"
FAQ,"ಸಾಮಾನ್ಯವಾಗಿ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳು"
Dashboard,"ಮಾಹಿತಿ ಪರದೆ"
"Open APIs","ಮುಕ್ತ APIಗಳು"
"Department Login","ವಿಭಾಗ ಲಾಗಿನ್"
Vaccinator,ಲಸಿಕಾಕಾರ
"Verify Certificate","ಪ್ರಮಾಣಪತ್ರವನ್ನು ಪರಿಶೀಲಿಸಿ"
"Register/ Sign In yourself","ನೀವೇ ನೋಂದಾಯಿಸಿ/ಲಾಗಿನ್ ಮಾಡಿ"
"FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate","ಸಾಮಾನ್ಯವಾಗಿ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳು ಮಾಹಿತಿ ಪರದೆ ಮುಕ್ತ APIಗಳು ವಿಭಾಗ ಲಾಗಿನ್ ಲಸಿಕಾಕಾರ ಪ್ರಮಾಣಪತ್ರವನ್ನು ಪರಿಶೀಲಿಸಿ"
"Register/ Sign In yourself","ನೀವೇ ನೋಂದಾಯಿಸಿ/ಲಾಗಿನ್ ಮಾಡಿ"
"Please follow our","ದಯಮಾಡಿ ನಮ್ಮನ್ನು ಅನುಸರಿಸಿ"
"Frequently asked questions","ಸಾಮಾನ್ಯವಾಗಿ ಕೇಳಲಾಗುವ ಪ್ರಶ್ನೆಗಳು"
"Enter your PIN","ನಿಮ್ಮ ಪಿನ್ ಅನ್ನು ದಾಖಲಿಸಿ"
"You can contact on any of the following details","ಮುಂದೆ ನೀಡಿದ ಮಾಹಿತಿಯಲ್ಲಿ ನೀವು ಯಾರನ್ನಾದರೂ ಸಂಪರ್ಕಿಸಬಹುದು"
"Helpline Number","ಸಹಾಯವಾಣಿ ಸಂಖ್ಯೆ"
"Technical Helpline Number","ತಾಂತ್ರಿಕ ಸಹಾಯವಾಣಿ ಸಂಖ್ಯೆ"
"Helpline Email Id","ಸಹಾಯವಾಣಿ ಈಮೇಲ್ ಐಡಿ"
"You may also contact the Vaccination Centre where you took vaccination, for advice.","ನೀವು ಲಸಿಕೆ ತೆಗೆದುಕೊಂಡ ಲಸಿಕಾ ಕೇಂದ್ರವನ್ನೂ ನೀವು ಸಲಹೆಗಾಗಿ ಸಂಪರ್ಕಿಸಬಹುದು"
"Toll free","ಟೋಲ್ ಫ್ರೀ (ನಿಶುಲ್ಕ)"
