word,replacedWord
Citizens aged 18-44 years should mandatorily register themselves and schedule appointment online before vaccination,"18-44 വയസ് പ്രായമുള്ള പൗരന്മാർ നിർബന്ധമായും സ്വയം രജിസ്റ്റർ ചെയ്യുകയും വാക്സിനേഷന് മുമ്പായി ഓൺലൈനിൽ സ്ഥലവും സമയവും, മുന്‍കൂട്ടി തീരുമാനിക്കുകയും വേണം"
"However, all citizens are recommended to register online and schedule vaccination in advance for a hassle-free vaccination experience.","എന്നിരുന്നാലും, തടസ്സരഹിതമായ വാക്സിനേഷൻ അനുഭവത്തിന്, എല്ലാ പൗരന്മാരും ഓൺലൈനിൽ രജിസ്റ്റർ ചെയ്യാനും,  വാക്സിനേഷനുള്ള സ്ഥലവും സമയവും, മുന്‍കൂട്ടി തീരുമാനിക്കാനും  ശുപാർശ ചെയ്യുന്നു."
Ministry of Health and Family Welfare,ആരോഗ്യ കുടുംബക്ഷേമ മന്ത്രാലയം
Register/ Sign In yourself,സ്വയം രജിസ്റ്റർ ചെയ്യുക / പ്രവേശിക്കുക
Check your nearest vaccination center and slots availability,നിങ്ങളുടെ അടുത്തുള്ള വാക്സിനേഷൻ കേന്ദ്രവും ലഭ്യതയും പരിശോധിക്കുക
Search,തിരയുക
View full report,പൂർണ്ണ അവലോകനം കാണുക
How it Works,ഇതെങ്ങിനെ പ്രവര്‍ത്തിക്കുന്നു
Choose Vaccine LocationSelect your nearby Vaccine Center for vaccination,വാക്സിന്‍ എടുക്കാനുള്ള സ്ഥലം തെരഞ്ഞെടുക്കുക  അടുത്തുള്ള വാക്സിനഷന്‍ കേന്ദ്രം തെരഞ്ഞെടുക്കുക
Confirm your SlotBook your slot to Get Vaccine,നിങ്ങളുടെ സ്ലോട്ട് സ്ഥിതീകരിക്കുക വാക്സിന്‍ ലഭിക്കുന്നതിനായി നിങ്ങളുടെ സ്ലോട്ട് ബുക്ക് ചെയ്യുക
Any Question? Please follow our Frequently asked questions (FAQ),എന്തെങ്കുിലും ചോദ്യമുണ്ടോ? ഞങ്ങളുടെ പതിവ് ചോദ്യങ്ങള്‍ പിന്തുടരുക.
Know how to book your appointment Dos and Don'ts,അപ്പോയിമെന്റ് എങ്ങിനെ ബുക്ക് ചെയ്യും എന്നറിയുക ചെയ്യാവുന്നവയും ചെയ്യരുതാത്തവയും
Know how to book your appointment,അപ്പോയിമെന്റ് എങ്ങിനെ ബുക്ക് ചെയ്യും എന്നറിയുക
Dos and Don'ts,ചെയ്യാവുന്നവയും ചെയ്യരുതാത്തവയും
Our Partners,ഞങ്ങളുടെ പങ്കാളികള്‍
Co-WIN Support Desk- We're online  Send Transcriptions  End Chat,കോവിന്‍ പിന്തുണ കേന്ദ്രം - ഞങ്ങള്‍ ഓണ്‍ലൈനാണ് ട്രാൻസ്ക്രിപ്ഷനുകൾ അയയ്ക്കുക ചാറ്റ് നിര്‍‍ത്തുക
Co-WIN Support Desk- We're online,കോവിന്‍ പിന്തുണ കേന്ദ്രം - ഞങ്ങള്‍ ഓണ്‍ലൈനാണ്
Send Transcriptions  End Chat,ട്രാൻസ്ക്രിപ്ഷനുകൾ അയയ്ക്കുക ചാറ്റ് നിര്‍‍ത്തുക
Send Transcriptions  End Chat,ട്രാൻസ്ക്രിപ്ഷനുകൾ അയയ്ക്കുക ചാറ്റ് നിര്‍‍ത്തുക
Start Chat,ചാറ്റ് ആരംഭിക്കുക
"Monday, 1:27 PMWelcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","തിങ്കള്‍, 1:27 PM, 'കോവിന്‍ സഹായ കേന്ദ്രത്തിലേക്ക് സ്വാഗതം, നിങ്ങള്‍ക്ക് സഹായമാവശ്യമെങ്കില്‍ ഈ സന്ദേശത്തിന് മറുപടി അയക്കുക, നിങ്ങളെ സഹായിക്കാന്‍ ഞങ്ങള്‍ ഓണ്‍ലൈനില്‍ തയ്യാറാണ്"
"Monday, 1:27 PM","തിങ്കള്‍, 1:27 PM"
"Welcome to CoWin Helpdesk, if you need help simply reply to this message, we are online and ready to help.","കോവിന്‍ സഹായ കേന്ദ്രത്തിലേക്ക് സ്വാഗതം, നിങ്ങള്‍ക്ക് സഹായമാവശ്യമെങ്കില്‍ ഈ സന്ദേശത്തിന് മറുപടി അയക്കുക, നിങ്ങളെ സഹായിക്കാന്‍ ഞങ്ങള്‍ ഓണ്‍ലൈനില്‍ തയ്യാറാണ്"
This chat session has ended,ഈ ചാറ്റ് സെഷന്‍ അവസാനിച്ചിരിക്കുന്നു
Tot,ആകെ
Tot Vaccination Doses,ആകെ വാക്സിനേഷന്‍ ഡോസുകള്‍
Dose-1 Vaccinations,ഒന്നാം ഡോസ് വാക്സിനേഷനുകള്‍
Dose-2 Vaccinations,രണ്ടാം ഡോസ് വാക്സിനേഷനുകള്‍
Tot Vaccinated - Male,ആകെ വാക്സിന്‍ നല്‍കിയവര്‍ - പുരുഷന്‍
Tot Vaccinated - Female,ആകെ വാക്സിന്‍ നല്‍കിയവര്‍ - സ്ത്രീ
Male,പുരുഷന്‍
Female,സ്ത്രീ
Register using your Mobile no. or Aadhaar no. or any other Identity docs.,"മൊബൈല്‍ നമ്പര്‍, ആധാര്‍ നമ്പര്‍ അതല്ലെങ്കില്‍ മറ്റേതെങ്കിലും തിരിച്ചറിയല്‍ രേഖകള്‍ ഉപയോഗിച്ച് രജിസ്റ്റര്‍ ചെയ്യുക"
Select your nearby Vaccine Center for vaccination,വാക്സിനേഷനായി നിങ്ങളുടെ അടുത്തുള്ള വാക്സിനേഷന്‍ കേന്ദ്രം തെരഞ്ഞെടുക്കുക
Book your slot to Get Vaccine,വാക്സിന്‍ ലഭിക്കുന്നതിനായി നിങ്ങളുടെ സ്ലോട്ട് ബുക്ക് ചെയ്യുക
Please follow our Frequently asked questions (FAQ),ഞങ്ങളുടെ പതിവ് ചോദ്യങ്ങള്‍ പിന്തുടര്‍ന്നാലും
How it Works,ഇതെങ്ങിനെ പ്രവര്‍ത്തിക്കുന്നു
Our Partners,ഞങ്ങളുടെ പങ്കാളികള്‍
Check your nearest vaccination center and slots availability,നിങ്ങളുടെ അടുത്തുള്ള വാക്സിനേഷന്‍ കേന്ദ്രവും ലഭ്യമായ സ്ലോട്ടും പരിശോധിക്കുക
Register Yourself,നിങ്ങള്‍ രജിസ്റ്റര്‍ ചെയ്യുക
Choose Vaccine Location,വാക്സിന്‍ എടുക്കാനുള്ള സ്ഥലം തെരഞ്ഞെടുക്കുക
Confirm your Slot,നിങ്ങളുടെ സ്ലോട്ട് സ്ഥിതീകരിക്കുക
Any Question?,ഏത് ചോദ്യവും?
This chat session has ended,ഈ ചാറ്റ് സെഷന്‍ അവസാനിച്ചിരിക്കുന്നു
Ministry of Health and Family Welfare,ആരോഗ്യ കുടുംബക്ഷേമ മന്ത്രാലയം
FAQ,പതിവായി ചോദിക്കുന്ന ചോദ്യങ്ങൾ
Dashboard,ഡാഷ്‍ബോര്‍ഡ്
Open APIs,ഓപ്പണ്‍ എ.പി.ഐകള്‍
Department Login,ഡിപ്പാര്‍ട്ട്മെന്റ് (വകുപ്പ്) ലോഗിന്‍
Vaccinator,വാക്സിനേറ്റർ
Verify Certificate,സര്‍ട്ടിഫിക്കറ്റ് സ്ഥിതീകരിക്കുക
Register/ Sign In yourself,രജിസ്റ്റര്‍ ചെയ്യുക/സൈന്‍ഇന്‍ ചെയ്യുക
Register/ Sign In yourself,രജിസ്റ്റര്‍ ചെയ്യുക/സൈന്‍ഇന്‍ ചെയ്യുക
View full report Ã‚Â»,മുഴുവന്‍ റിപ്പോര്‍ട്ട് കാണുക
Frequently asked questions (FAQ),പതിവായി ചോദിക്കുന്ന ചോദ്യങ്ങൾ
Know how to book your appointment,അപ്പോയിമെന്റ് എങ്ങിനെ ബുക്ക് ചെയ്യും എന്നറിയുക
Dos and Don'ts,ചെയ്യാവുന്നവയും ചെയ്യരുതാത്തവയും
Send Transcriptions,ട്രാൻസ്ക്രിപ്ഷനുകൾ അയയ്ക്കുക
End Chat,ചാറ്റ് അസാനിപ്പിക്കുക
FAQ,പതിവായി ചോദിക്കുന്ന ചോദ്യങ്ങൾ
Dashboard,ഡാഷ്‍ബോര്‍ഡ്
Open APIs,ഓപ്പണ്‍ എ.പി.ഐകള്‍
Department Login,ഡിപ്പാര്‍ട്ട്മെന്റ് (വകുപ്പ്) ലോഗിന്‍
Vaccinator,വാക്സിനേറ്റർ
Verify Certificate,സര്‍ട്ടിഫിക്കറ്റ് സ്ഥിതീകരിക്കുക
Register/ Sign In yourself,രജിസ്റ്റര്‍ ചെയ്യുക/സൈന്‍ഇന്‍ ചെയ്യുക
FAQ Dashboard Open APIs  Department Login  Vaccinator  Verify Certificate,പതിവായി ചോദിക്കുന്ന ചോദ്യങ്ങൾ ഡാഷ്‍ബോര്‍ഡ് ഓപ്പണ്‍ എ.പി.ഐകള്‍ ഡിപ്പാര്‍ട്ട്മെന്റ് (വകുപ്പ്) ലോഗിന്‍ വാക്സിനേറ്റർ സര്‍ട്ടിഫിക്കറ്റ് സ്ഥിതീകരിക്കുക
Register/ Sign In yourself,രജിസ്റ്റര്‍ ചെയ്യുക/സൈന്‍ഇന്‍ ചെയ്യുക
Please follow our,ദയവായി പിന്തുടരുക
Frequently asked questions,പതിവായി ചോദിക്കുന്ന ചോദ്യങ്ങൾ
Enter your PIN,നിങ്ങളുടെ പിന്‍ (രഹസ്യ കോഡ്) നല്‍കുക
You can contact on any of the following details,താഴെപ്പറയുന്ന ഏതെങ്കിലും വിധേന നിങ്ങള്‍ക്ക് ബന്ധപ്പെടാം
Helpline Number,സഹായത്തിനായുള്ള ഫോണ്‍ നമ്പര്‍
Technical Helpline Number,സാങ്കേതിക സഹായത്തിനായുള്ള ഫോണ്‍ നമ്പര്‍
Helpline Email Id,സഹായത്തിനായുള്ള ഇമെയില്‍ വിലാസം
"You may also contact the Vaccination Centre where you took vaccination, for advice.",ഉപദേശങ്ങള്‍ക്കായി നിങ്ങൾക്ക് വാക്സിനേഷൻ എടുത്ത വാക്സിനേഷൻ സെന്ററുമായി ബന്ധപ്പെടാവുന്നതാണ്
Toll free,ടോള്‍ ഫ്രീ
